MCBto5,MC6to11,MC12to17,MC18to23,MC24to29,MC30to35,MC36to41,MC42to47,MC48to53,MC54toSA,MCSA
160.99,160.99,144.99,144.99,129.99,129.99,106.99,106.99,106.99,106.99,82.55
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
134.74,134.74,137.51,137.51,134.27,134.27,125.39,125.39,125.39,125.39,96.74
138.27,138.27,138.27,138.27,127.99,127.99,121.04,121.04,121.04,121.04,93.39
141.8,141.8,139.03,139.03,121.71,121.71,116.69,116.69,116.69,116.69,90.03
145.32,145.32,139.78,139.78,115.43,115.43,112.35,112.35,112.35,112.35,86.68
148.85,148.85,140.54,140.54,109.15,109.15,108.0,108.0,108.0,108.0,83.33
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
157.65,157.65,163.98,163.98,152.33,152.33,149.86,149.86,149.86,149.86,115.62
161.23,161.23,161.23,161.23,149.25,149.25,141.14,141.14,141.14,141.14,108.9
164.82,164.82,158.48,158.48,146.16,146.16,132.43,132.43,132.43,132.43,102.17
168.4,168.4,155.74,155.74,143.07,143.07,123.71,123.71,123.71,123.71,95.45
171.99,171.99,152.99,152.99,139.99,139.99,114.99,114.99,114.99,114.99,88.72
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
168.64,168.64,168.64,168.64,153.63,153.63,143.47,143.47,143.47,143.47,110.7
151.48,151.48,151.48,151.48,140.22,140.22,132.6,132.6,132.6,132.6,102.31
134.32,134.32,134.32,134.32,126.81,126.81,121.73,121.73,121.73,121.73,93.92
117.15,117.15,117.15,117.15,113.4,113.4,110.86,110.86,110.86,110.86,85.53
99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.99,77.15
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
193.13,193.13,189.16,189.16,173.18,173.18,189.72,189.72,189.72,189.72,146.37
196.1,196.1,196.1,196.1,181.52,181.52,171.66,171.66,171.66,171.66,132.44
199.06,199.06,203.04,203.04,189.86,189.86,153.61,153.61,153.61,153.61,118.51
202.02,202.02,209.98,209.98,198.2,198.2,135.55,135.55,135.55,135.55,104.58
204.99,204.99,216.92,216.92,206.54,206.54,117.49,117.49,117.49,117.49,90.65
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
140.68,140.68,144.53,144.53,133.51,133.51,125.91,125.91,125.91,125.91,97.15
142.15,142.15,142.15,142.15,131.58,131.58,124.43,124.43,124.43,124.43,96.0
143.61,143.61,139.76,139.76,129.64,129.64,122.95,122.95,122.95,122.95,94.86
145.07,145.07,137.38,137.38,127.71,127.71,121.47,121.47,121.47,121.47,93.72
146.53,146.53,134.99,134.99,125.77,125.77,119.99,119.99,119.99,119.99,92.58
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
206.37,206.37,214.97,214.97,199.46,199.46,204.13,204.13,204.13,204.13,157.49
223.72,223.72,223.72,223.72,207.09,207.09,195.84,195.84,195.84,195.84,151.1
241.07,241.07,232.48,232.48,214.72,214.72,187.56,187.56,187.56,187.56,144.71
258.42,258.42,241.23,241.23,222.35,222.35,179.27,179.27,179.27,179.27,138.31
275.77,275.77,249.98,249.98,229.98,229.98,170.99,170.99,170.99,170.99,131.92
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
155.24,155.24,151.9,151.9,140.84,140.84,131.12,131.12,131.12,131.12,101.16
145.17,145.17,145.17,145.17,134.38,134.38,127.08,127.08,127.08,127.08,98.05
135.11,135.11,138.45,138.45,127.92,127.92,123.05,123.05,123.05,123.05,94.94
125.05,125.05,131.72,131.72,121.46,121.46,119.02,119.02,119.02,119.02,91.83
114.99,114.99,124.99,124.99,114.99,114.99,114.99,114.99,114.99,114.99,88.72
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
140.86,140.86,143.24,143.24,134.21,134.21,131.08,131.08,131.08,131.08,101.13
140.84,140.84,140.84,140.84,130.37,130.37,123.29,123.29,123.29,123.29,95.12
140.81,140.81,138.43,138.43,126.53,126.53,115.5,115.5,115.5,115.5,89.11
140.79,140.79,136.02,136.02,122.69,122.69,107.71,107.71,107.71,107.71,83.1
140.77,140.77,133.62,133.62,118.85,118.85,99.92,99.92,99.92,99.92,77.09
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
204.75,204.75,211.39,211.39,193.5,193.5,176.43,176.43,176.43,176.43,136.12
197.29,197.29,197.29,197.29,182.62,182.62,172.71,172.71,172.71,172.71,133.25
189.84,189.84,183.19,183.19,171.75,171.75,168.99,168.99,168.99,168.99,130.38
182.38,182.38,169.09,169.09,160.87,160.87,165.26,165.26,165.26,165.26,127.5
174.92,174.92,154.99,154.99,149.99,149.99,161.54,161.54,161.54,161.54,124.63
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
156.82,156.82,160.15,160.15,146.69,146.69,139.79,139.79,139.79,139.79,107.85
152.61,152.61,152.61,152.61,141.26,141.26,133.59,133.59,133.59,133.59,103.07
148.4,148.4,145.07,145.07,135.84,135.84,127.39,127.39,127.39,127.39,98.29
144.2,144.2,137.53,137.53,130.42,130.42,121.19,121.19,121.19,121.19,93.5
139.99,139.99,129.99,129.99,124.99,124.99,114.99,114.99,114.99,114.99,88.72
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
128.59,128.59,130.9,130.9,121.99,121.99,128.06,128.06,128.06,128.06,98.8
138.27,138.27,138.27,138.27,127.99,127.99,121.04,121.04,121.04,121.04,93.39
147.95,147.95,145.64,145.64,133.99,133.99,114.02,114.02,114.02,114.02,87.97
157.63,157.63,153.01,153.01,139.99,139.99,107.01,107.01,107.01,107.01,82.56
167.31,167.31,160.38,160.38,145.99,145.99,99.99,99.99,99.99,99.99,77.15
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
149.96,149.96,151.62,151.62,141.51,141.51,136.29,136.29,136.29,136.29,105.15
152.46,152.46,152.46,152.46,141.13,141.13,133.47,133.47,133.47,133.47,102.97
154.97,154.97,153.31,153.31,140.75,140.75,130.64,130.64,130.64,130.64,100.79
157.48,157.48,154.15,154.15,140.37,140.37,127.82,127.82,127.82,127.82,98.61
159.99,159.99,154.99,154.99,139.99,139.99,124.99,124.99,124.99,124.99,96.43
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
143.5,143.5,143.5,143.5,138.7,138.7,133.76,133.76,133.76,133.76,103.2
138.87,138.87,138.87,138.87,128.55,128.55,121.57,121.57,121.57,121.57,93.79
134.24,134.24,134.24,134.24,118.39,118.39,109.38,109.38,109.38,109.38,84.39
129.62,129.62,129.62,129.62,108.23,108.23,97.19,97.19,97.19,97.19,74.98
124.99,124.99,124.99,124.99,98.08,98.08,84.99,84.99,84.99,84.99,65.58
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
134.06,134.06,128.21,128.21,118.81,118.81,126.54,126.54,126.54,126.54,97.63
140.64,140.64,140.64,140.64,130.18,130.18,123.11,123.11,123.11,123.11,94.99
147.22,147.22,153.07,153.07,141.56,141.56,119.69,119.69,119.69,119.69,92.35
153.8,153.8,165.5,165.5,152.93,152.93,116.27,116.27,116.27,116.27,89.71
160.38,160.38,177.92,177.92,164.31,164.31,112.85,112.85,112.85,112.85,87.06
94.1,94.1,96.11,96.11,91.6,91.6,94.73,94.73,81.19,81.19,72.15
100.32,100.32,100.32,100.32,95.86,95.86,95.86,95.86,85.94,85.94,64.46
106.54,106.54,104.53,104.53,100.11,100.11,96.99,96.99,90.7,90.7,56.76
112.75,112.75,108.74,108.74,104.37,104.37,98.12,98.12,95.45,95.45,49.06
116.21,116.21,113.2,113.2,107.82,107.82,103.14,103.14,97.81,97.81,56.9
119.66,119.66,117.66,117.66,111.28,111.28,108.15,108.15,100.17,100.17,64.74
123.12,123.12,122.12,122.12,114.73,114.73,113.17,113.17,102.53,102.53,72.58
126.58,126.58,126.58,126.58,118.18,118.18,118.18,118.18,104.9,104.9,80.42
132.05,132.05,128.52,128.52,124.32,124.32,117.27,117.27,110.63,110.63,70.18
137.52,137.52,130.46,130.46,130.46,130.46,116.36,116.36,116.36,116.36,59.94
142.99,142.99,132.41,132.41,136.6,136.6,115.45,115.45,122.09,122.09,49.7
121.58,121.58,123.81,123.81,118.04,118.04,121.51,121.51,104.79,104.79,91.09
122.76,122.76,122.76,122.76,117.3,117.3,117.3,117.3,105.17,105.17,78.88
123.95,123.95,121.72,121.72,116.56,116.56,113.1,113.1,105.55,105.55,66.66
125.13,125.13,120.67,120.67,115.82,115.82,108.89,108.89,105.92,105.92,54.45
129.38,129.38,126.04,126.04,120.04,120.04,114.85,114.85,108.89,108.89,63.41
133.63,133.63,131.4,131.4,124.26,124.26,120.8,120.8,111.85,111.85,72.37
137.88,137.88,136.76,136.76,128.48,128.48,126.75,126.75,114.82,114.82,81.34
142.13,142.13,142.13,142.13,132.71,132.71,132.71,132.71,117.79,117.79,90.3
149.94,149.94,145.9,145.9,141.18,141.18,133.09,133.09,125.63,125.63,79.53
157.75,157.75,149.66,149.66,149.66,149.66,133.48,133.48,133.48,133.48,68.76
165.56,165.56,153.43,153.43,158.14,158.14,133.87,133.87,141.33,141.33,57.99
96.42,96.42,98.24,98.24,93.66,93.66,96.5,96.5,83.12,83.12,72.58
98.45,98.45,98.45,98.45,94.07,94.07,94.07,94.07,84.34,84.34,63.25
100.47,100.47,98.65,98.65,94.47,94.47,91.63,91.63,85.55,85.55,53.93
102.5,102.5,98.85,98.85,94.88,94.88,89.2,89.2,86.77,86.77,44.6
106.23,106.23,103.49,103.49,98.57,98.57,94.31,94.31,89.4,89.4,52.1
109.96,109.96,108.14,108.14,102.26,102.26,99.42,99.42,92.04,92.04,59.6
113.69,113.69,112.78,112.78,105.95,105.95,104.53,104.53,94.68,94.68,67.1
117.42,117.42,117.42,117.42,109.64,109.64,109.64,109.64,97.31,97.31,74.6
121.96,121.96,118.72,118.72,114.83,114.83,108.34,108.34,102.18,102.18,64.87
126.5,126.5,120.02,120.02,120.02,120.02,107.04,107.04,107.04,107.04,55.14
131.05,131.05,121.31,121.31,125.21,125.21,105.74,105.74,111.91,111.91,45.41
103.48,103.48,105.65,105.65,100.7,100.7,104.09,104.09,89.27,89.27,79.16
109.74,109.74,109.74,109.74,104.86,104.86,104.86,104.86,94.01,94.01,70.51
115.99,115.99,113.82,113.82,109.01,109.01,105.62,105.62,98.75,98.75,61.85
122.25,122.25,117.9,117.9,113.16,113.16,106.39,106.39,103.49,103.49,53.2
137.42,137.42,134.16,134.16,127.57,127.57,122.49,122.49,115.51,115.51,68.95
152.59,152.59,150.41,150.41,141.98,141.98,138.59,138.59,127.54,127.54,84.71
167.75,167.75,166.66,166.66,156.38,156.38,154.69,154.69,139.56,139.56,100.46
182.92,182.92,182.92,182.92,170.79,170.79,170.79,170.79,151.59,151.59,116.22
181.52,181.52,176.9,176.9,170.84,170.84,161.6,161.6,152.0,152.0,97.37
180.12,180.12,170.88,170.88,170.88,170.88,152.41,152.41,152.41,152.41,78.51
178.72,178.72,164.86,164.86,170.92,170.92,143.21,143.21,152.81,152.81,78.51
117.36,117.36,119.62,119.62,114.03,114.03,117.55,117.55,101.18,101.18,88.55
120.5,120.5,120.5,120.5,115.14,115.14,115.14,115.14,103.23,103.23,77.42
123.64,123.64,121.39,121.39,116.25,116.25,112.74,112.74,105.28,105.28,66.29
126.78,126.78,122.27,122.27,117.35,117.35,110.33,110.33,107.32,107.32,55.17
130.08,130.08,126.69,126.69,120.69,120.69,115.42,115.42,109.49,109.49,63.61
133.37,133.37,131.11,131.11,124.02,124.02,120.5,120.5,111.65,111.65,72.04
136.66,136.66,135.53,135.53,127.35,127.35,125.59,125.59,113.82,113.82,80.48
139.96,139.96,139.96,139.96,130.68,130.68,130.68,130.68,115.99,115.99,88.92
147.48,147.48,143.5,143.5,138.86,138.86,130.92,130.92,123.57,123.57,78.24
155.0,155.0,147.05,147.05,147.05,147.05,131.15,131.15,131.15,131.15,67.56
162.52,162.52,150.6,150.6,155.24,155.24,131.39,131.39,138.74,138.74,56.89
117.45,117.45,119.59,119.59,114.02,114.02,117.35,117.35,101.22,101.22,87.94
118.43,118.43,118.43,118.43,113.16,113.16,113.16,113.16,101.46,101.46,76.09
119.42,119.42,117.27,117.27,112.31,112.31,108.97,108.97,101.69,101.69,64.24
120.4,120.4,116.12,116.12,111.45,111.45,104.78,104.78,101.92,101.92,52.39
124.74,124.74,121.52,121.52,115.74,115.74,110.74,110.74,104.98,104.98,61.17
129.08,129.08,126.93,126.93,120.03,120.03,116.7,116.7,108.04,108.04,69.96
133.41,133.41,132.34,132.34,124.32,124.32,122.66,122.66,111.1,111.1,78.74
137.75,137.75,137.75,137.75,128.62,128.62,128.62,128.62,114.16,114.16,87.52
141.96,141.96,138.22,138.22,133.65,133.65,126.15,126.15,118.92,118.92,75.62
146.18,146.18,138.68,138.68,138.68,138.68,123.69,123.69,123.69,123.69,63.72
150.39,150.39,139.15,139.15,143.72,143.72,121.23,121.23,128.46,128.46,51.82
94.81,94.81,96.81,96.81,92.27,92.27,95.38,95.38,81.79,81.79,72.57
100.66,100.66,100.66,100.66,96.18,96.18,96.18,96.18,86.23,86.23,64.67
106.51,106.51,104.51,104.51,100.1,100.1,96.99,96.99,90.68,90.68,56.78
112.37,112.37,108.37,108.37,104.01,104.01,97.79,97.79,95.12,95.12,48.89
120.37,120.37,117.37,117.37,111.71,111.71,107.04,107.04,101.25,101.25,59.6
128.37,128.37,126.37,126.37,119.4,119.4,116.29,116.29,107.38,107.38,70.31
136.37,136.37,135.37,135.37,127.1,127.1,125.54,125.54,113.51,113.51,81.02
144.37,144.37,144.37,144.37,134.8,134.8,134.8,134.8,119.64,119.64,91.72
149.24,149.24,145.29,145.29,140.5,140.5,132.6,132.6,125.02,125.02,79.45
154.12,154.12,146.21,146.21,146.21,146.21,130.41,130.41,130.41,130.41,67.18
158.99,158.99,147.14,147.14,151.92,151.92,128.21,128.21,135.79,135.79,54.91
143.45,143.45,146.17,146.17,139.35,139.35,143.58,143.58,123.67,123.67,107.99
146.5,146.5,146.5,146.5,139.98,139.98,139.98,139.98,125.5,125.5,94.12
149.54,149.54,146.82,146.82,140.61,140.61,136.38,136.38,127.33,127.33,80.26
152.58,152.58,147.15,147.15,141.24,141.24,132.79,132.79,129.17,129.17,66.39
159.14,159.14,155.07,155.07,147.67,147.67,141.33,141.33,133.92,133.92,78.2
165.7,165.7,162.98,162.98,154.1,154.1,149.87,149.87,138.68,138.68,90.0
172.26,172.26,170.9,170.9,160.53,160.53,158.42,158.42,143.43,143.43,101.81
178.82,178.82,178.82,178.82,166.96,166.96,166.96,166.96,148.19,148.19,113.61
185.24,185.24,180.33,180.33,174.4,174.4,164.57,164.57,155.18,155.18,98.58
191.66,191.66,181.83,181.83,181.83,181.83,162.18,162.18,162.18,162.18,83.55
198.09,198.09,183.34,183.34,189.27,189.27,159.78,159.78,169.17,169.17,68.51
154.63,154.63,157.52,157.52,150.18,150.18,154.66,154.66,133.29,133.29,116.15
157.09,157.09,157.09,157.09,150.1,150.1,150.1,150.1,134.58,134.58,100.93
159.55,159.55,156.66,156.66,150.03,150.03,145.54,145.54,135.86,135.86,85.71
162.0,162.0,156.24,156.24,149.96,149.96,140.99,140.99,137.14,137.14,70.49
165.57,165.57,161.24,161.24,153.61,153.61,146.88,146.88,139.37,139.37,80.86
169.13,169.13,166.24,166.24,157.26,157.26,152.77,152.77,141.6,141.6,91.24
172.69,172.69,171.25,171.25,160.91,160.91,158.67,158.67,143.83,143.83,101.61
176.25,176.25,176.25,176.25,164.56,164.56,164.56,164.56,146.06,146.06,111.98
182.4,182.4,177.57,177.57,171.73,171.73,162.06,162.06,152.81,152.81,97.09
188.56,188.56,178.89,178.89,178.89,178.89,159.55,159.55,159.55,159.55,82.19
194.72,194.72,180.21,180.21,186.05,186.05,157.04,157.04,166.3,166.3,67.3
97.71,97.71,99.53,99.53,94.89,94.89,97.73,97.73,84.22,84.22,73.41
99.31,99.31,99.31,99.31,94.89,94.89,94.89,94.89,85.07,85.07,63.8
100.9,100.9,99.08,99.08,94.88,94.88,92.04,92.04,85.92,85.92,54.2
102.5,102.5,98.85,98.85,94.88,94.88,89.2,89.2,86.77,86.77,44.6
106.6,106.6,103.86,103.86,98.91,98.91,94.65,94.65,89.71,89.71,52.33
110.69,110.69,108.86,108.86,102.94,102.94,100.1,100.1,92.64,92.64,60.07
114.78,114.78,113.87,113.87,106.97,106.97,105.55,105.55,95.58,95.58,67.8
118.88,118.88,118.88,118.88,111.0,111.0,111.0,111.0,98.52,98.52,75.53
124.76,124.76,121.41,121.41,117.47,117.47,110.77,110.77,104.53,104.53,66.24
130.64,130.64,123.94,123.94,123.94,123.94,110.54,110.54,110.54,110.54,56.95
136.53,136.53,126.48,126.48,130.42,130.42,110.32,110.32,116.56,116.56,47.66
111.19,111.19,113.34,113.34,108.05,108.05,111.38,111.38,95.87,95.87,83.93
114.29,114.29,114.29,114.29,109.2,109.2,109.2,109.2,97.91,97.91,73.43
117.38,117.38,115.24,115.24,110.36,110.36,107.02,107.02,99.95,99.95,62.93
120.48,120.48,116.19,116.19,111.52,111.52,104.85,104.85,101.99,101.99,52.42
125.05,125.05,121.83,121.83,116.03,116.03,111.02,111.02,105.24,105.24,61.36
129.61,129.61,127.47,127.47,120.54,120.54,117.2,117.2,108.49,108.49,70.29
134.18,134.18,133.11,133.11,125.04,125.04,123.38,123.38,111.74,111.74,79.22
138.75,138.75,138.75,138.75,129.55,129.55,129.55,129.55,114.99,114.99,88.16
144.66,144.66,140.8,140.8,136.2,136.2,128.48,128.48,121.2,121.2,76.9
150.57,150.57,142.85,142.85,142.85,142.85,127.41,127.41,127.41,127.41,65.63
156.48,156.48,144.9,144.9,149.5,149.5,126.33,126.33,133.61,133.61,54.37
99.17,99.17,100.99,100.99,96.29,96.29,99.13,99.13,85.47,85.47,74.35
100.3,100.3,100.3,100.3,95.83,95.83,95.83,95.83,85.92,85.92,64.44
101.43,101.43,99.6,99.6,95.38,95.38,92.54,92.54,86.37,86.37,54.53
102.56,102.56,98.9,98.9,94.93,94.93,89.25,89.25,86.81,86.81,44.62
109.54,109.54,106.8,106.8,101.66,101.66,97.4,97.4,92.15,92.15,54.2
116.53,116.53,114.7,114.7,108.39,108.39,105.55,105.55,97.48,97.48,63.77
123.51,123.51,122.6,122.6,115.12,115.12,113.7,113.7,102.81,102.81,73.34
130.5,130.5,130.5,130.5,121.85,121.85,121.85,121.85,108.15,108.15,82.91
150.4,150.4,146.03,146.03,141.7,141.7,132.97,132.97,126.12,126.12,78.57
170.29,170.29,161.56,161.56,161.56,161.56,144.1,144.1,144.1,144.1,74.23
190.19,190.19,177.09,177.09,181.42,181.42,155.22,155.22,162.07,162.07,69.89
100.11,100.11,102.05,102.05,97.28,97.28,100.29,100.29,86.31,86.31,75.6
103.01,103.01,103.01,103.01,98.43,98.43,98.43,98.43,88.24,88.24,66.18
105.91,105.91,103.97,103.97,99.57,99.57,96.56,96.56,90.17,90.17,56.76
108.81,108.81,104.93,104.93,100.71,100.71,94.69,94.69,92.11,92.11,47.34
122.12,122.12,119.21,119.21,113.36,113.36,108.84,108.84,102.65,102.65,61.25
135.43,135.43,133.49,133.49,126.01,126.01,123.0,123.0,113.2,113.2,75.15
148.74,148.74,147.77,147.77,138.66,138.66,137.15,137.15,123.75,123.75,89.05
162.05,162.05,162.05,162.05,151.3,151.3,151.3,151.3,134.29,134.29,102.96
173.24,173.24,168.52,168.52,163.14,163.14,153.68,153.68,145.18,145.18,91.68
184.44,184.44,174.98,174.98,174.98,174.98,156.07,156.07,156.07,156.07,80.4
195.64,195.64,181.45,181.45,186.83,186.83,158.45,158.45,166.96,166.96,69.12
96.14,96.14,98.05,98.05,93.46,93.46,96.43,96.43,82.9,82.9,72.87
99.77,99.77,99.77,99.77,95.34,95.34,95.34,95.34,85.47,85.47,64.11
103.41,103.41,101.5,101.5,97.21,97.21,94.24,94.24,88.04,88.04,55.34
107.04,107.04,103.23,103.23,99.08,99.08,93.15,93.15,90.61,90.61,46.58
110.78,110.78,107.92,107.92,102.79,102.79,98.34,98.34,93.23,93.23,54.31
114.51,114.51,112.61,112.61,106.49,106.49,103.53,103.53,95.85,95.85,62.04
118.25,118.25,117.3,117.3,110.2,110.2,108.71,108.71,98.47,98.47,69.77
121.99,121.99,121.99,121.99,113.9,113.9,113.9,113.9,101.09,101.09,77.51
126.94,126.94,123.56,123.56,119.52,119.52,112.75,112.75,106.35,106.35,67.5
131.9,131.9,125.13,125.13,125.13,125.13,111.61,111.61,111.61,111.61,57.49
136.85,136.85,126.71,126.71,130.75,130.75,110.46,110.46,116.86,116.86,47.49
96.42,96.42,98.24,98.24,93.66,93.66,96.5,96.5,83.12,83.12,72.58
98.45,98.45,98.45,98.45,94.07,94.07,94.07,94.07,84.34,84.34,63.25
100.47,100.47,98.65,98.65,94.47,94.47,91.63,91.63,85.55,85.55,53.93
102.5,102.5,98.85,98.85,94.88,94.88,89.2,89.2,86.77,86.77,44.6
106.23,106.23,103.49,103.49,98.57,98.57,94.31,94.31,89.4,89.4,52.1
109.96,109.96,108.14,108.14,102.26,102.26,99.42,99.42,92.04,92.04,59.6
113.69,113.69,112.78,112.78,105.95,105.95,104.53,104.53,94.68,94.68,67.1
117.42,117.42,117.42,117.42,109.64,109.64,109.64,109.64,97.31,97.31,74.6
121.96,121.96,118.72,118.72,114.83,114.83,108.34,108.34,102.18,102.18,64.87
126.5,126.5,120.02,120.02,120.02,120.02,107.04,107.04,107.04,107.04,55.14
131.05,131.05,121.31,121.31,125.21,125.21,105.74,105.74,111.91,111.91,45.41
97.94,97.94,99.8,99.8,95.15,95.15,98.04,98.04,84.44,84.44,73.75
100.09,100.09,100.09,100.09,95.63,95.63,95.63,95.63,85.74,85.74,64.31
102.23,102.23,100.37,100.37,96.12,96.12,93.23,93.23,87.05,87.05,54.86
104.37,104.37,100.66,100.66,96.61,96.61,90.83,90.83,88.35,88.35,45.41
109.06,109.06,106.28,106.28,101.2,101.2,96.87,96.87,91.78,91.78,53.62
113.76,113.76,111.9,111.9,105.79,105.79,102.9,102.9,95.2,95.2,61.83
118.45,118.45,117.52,117.52,110.39,110.39,108.94,108.94,98.63,98.63,70.03
123.14,123.14,123.14,123.14,114.98,114.98,114.98,114.98,102.05,102.05,78.24
129.0,129.0,125.54,125.54,121.46,121.46,114.54,114.54,108.08,108.08,68.51
134.86,134.86,127.94,127.94,127.94,127.94,114.11,114.11,114.11,114.11,58.78
140.72,140.72,130.34,130.34,134.42,134.42,113.68,113.68,120.14,120.14,49.06
103.79,103.79,105.89,105.89,100.94,100.94,104.2,104.2,89.52,89.52,78.91
108.5,108.5,108.5,108.5,103.67,103.67,103.67,103.67,92.94,92.94,69.71
113.2,113.2,111.1,111.1,106.4,106.4,103.14,103.14,96.37,96.37,60.5
117.9,117.9,113.7,113.7,109.13,109.13,102.6,102.6,99.8,99.8,51.3
122.04,122.04,118.89,118.89,113.23,113.23,108.34,108.34,102.71,102.71,59.83
126.18,126.18,124.08,124.08,117.34,117.34,114.07,114.07,105.61,105.61,68.36
130.32,130.32,129.27,129.27,121.44,121.44,119.81,119.81,108.52,108.52,76.9
134.45,134.45,134.45,134.45,125.54,125.54,125.54,125.54,111.43,111.43,85.43
140.84,140.84,137.06,137.06,132.6,132.6,125.05,125.05,118.0,118.0,74.8
147.22,147.22,139.67,139.67,139.67,139.67,124.57,124.57,124.57,124.57,64.17
153.6,153.6,142.27,142.27,146.73,146.73,124.08,124.08,131.14,131.14,53.54
154.8,154.8,157.67,157.67,150.32,150.32,154.78,154.78,133.43,133.43,116.16
156.9,156.9,156.9,156.9,149.92,149.92,149.92,149.92,134.41,134.41,100.81
159.0,159.0,156.14,156.14,149.52,149.52,145.06,145.06,135.4,135.4,85.46
161.11,161.11,155.37,155.37,149.12,149.12,140.2,140.2,136.38,136.38,70.1
165.49,165.49,161.19,161.19,153.55,153.55,146.86,146.86,139.3,139.3,80.95
169.88,169.88,167.01,167.01,157.97,157.97,153.51,153.51,142.22,142.22,91.81
174.27,174.27,172.84,172.84,162.39,162.39,160.16,160.16,145.14,145.14,102.66
178.66,178.66,178.66,178.66,166.81,166.81,166.81,166.81,148.06,148.06,113.51
182.54,182.54,177.76,177.76,171.83,171.83,162.27,162.27,152.9,152.9,97.38
186.41,186.41,176.85,176.85,176.85,176.85,157.73,157.73,157.73,157.73,81.26
190.29,190.29,175.95,175.95,181.87,181.87,153.19,153.19,162.57,162.57,65.13
102.84,102.84,104.73,104.73,99.85,99.85,102.81,102.81,88.64,88.64,77.13
104.1,104.1,104.1,104.1,99.47,99.47,99.47,99.47,89.18,89.18,66.89
105.37,105.37,103.47,103.47,99.09,99.09,96.14,96.14,89.73,89.73,56.64
106.64,106.64,102.84,102.84,98.71,98.71,92.8,92.8,90.27,90.27,46.4
109.33,109.33,106.49,106.49,101.44,101.44,97.01,97.01,92.03,92.03,53.45
112.03,112.03,110.13,110.13,104.17,104.17,101.22,101.22,93.79,93.79,60.5
114.73,114.73,113.78,113.78,106.9,106.9,105.43,105.43,95.55,95.55,67.55
117.42,117.42,117.42,117.42,109.64,109.64,109.64,109.64,97.31,97.31,74.6
122.38,122.38,119.11,119.11,115.22,115.22,108.69,108.69,102.53,102.53,65.05
127.33,127.33,120.8,120.8,120.8,120.8,107.74,107.74,107.74,107.74,55.5
132.29,132.29,122.49,122.49,126.38,126.38,106.8,106.8,112.96,112.96,45.95
104.4,104.4,106.53,106.53,101.54,101.54,104.85,104.85,90.04,90.04,79.48
109.47,109.47,109.47,109.47,104.6,104.6,104.6,104.6,93.78,93.78,70.34
114.55,114.55,112.42,112.42,107.67,107.67,104.36,104.36,97.53,97.53,61.2
119.63,119.63,115.37,115.37,110.73,110.73,104.11,104.11,101.27,101.27,52.05
119.08,119.08,115.88,115.88,110.46,110.46,105.49,105.49,100.28,100.28,57.69
118.53,118.53,116.4,116.4,110.19,110.19,106.87,106.87,99.29,99.29,63.33
117.97,117.97,116.91,116.91,109.91,109.91,108.25,108.25,98.3,98.3,68.97
117.42,117.42,117.42,117.42,109.64,109.64,109.64,109.64,97.31,97.31,74.6
124.18,124.18,120.82,120.82,116.93,116.93,110.22,110.22,104.05,104.05,65.84
130.94,130.94,124.22,124.22,124.22,124.22,110.79,110.79,110.79,110.79,57.08
137.7,137.7,127.63,127.63,131.52,131.52,111.37,111.37,117.54,117.54,48.31
100.59,100.59,102.44,102.44,97.67,97.67,100.54,100.54,86.7,86.7,75.4
101.69,101.69,101.69,101.69,97.16,97.16,97.16,97.16,87.11,87.11,65.33
102.79,102.79,100.94,100.94,96.66,96.66,93.79,93.79,87.53,87.53,55.27
103.89,103.89,100.19,100.19,96.16,96.16,90.41,90.41,87.94,87.94,45.2
